3.190900000000000000e+05,9.548144880682229996e-04
2.597270000000000000e+05,1.008647610433399677e-03
2.469540000000000000e+05,1.032568397931754589e-03
2.984820000000000000e+05,1.101625268347561359e-03
3.024840000000000000e+05,1.299900119192898273e-03
3.135520000000000000e+05,1.300788833759725094e-03
2.092890000000000000e+05,1.321858610026538372e-03
3.078240000000000000e+05,1.391435740515589714e-03
2.611450000000000000e+05,1.491559785790741444e-03
2.933910000000000000e+05,1.522413687780499458e-03
2.225700000000000000e+05,1.524835592135787010e-03
3.145220000000000000e+05,1.551792258396744728e-03
3.184200000000000000e+05,1.554693444631993771e-03
3.143820000000000000e+05,1.566241495311260223e-03
3.147780000000000000e+05,1.597445341758430004e-03
3.026380000000000000e+05,1.604157965630292892e-03
3.065970000000000000e+05,1.633499632589519024e-03
2.517140000000000000e+05,1.635122578591108322e-03
3.067570000000000000e+05,1.678964588791131973e-03
3.121020000000000000e+05,1.853325637057423592e-03
3.163520000000000000e+05,1.867647864855825901e-03
2.835740000000000000e+05,2.034502569586038589e-03
2.919990000000000000e+05,2.053956734016537666e-03
3.101400000000000000e+05,2.198697300627827644e-03
2.900700000000000000e+05,2.255432540550827980e-03
1.713760000000000000e+05,2.352962037548422813e-03
1.913470000000000000e+05,2.399676479399204254e-03
3.010060000000000000e+05,2.404854167252779007e-03
2.971170000000000000e+05,2.482595853507518768e-03
3.160400000000000000e+05,2.494175918400287628e-03
3.172640000000000000e+05,2.524186391383409500e-03
3.023860000000000000e+05,2.589208073914051056e-03
3.027500000000000000e+05,2.658673794940114021e-03
3.148920000000000000e+05,2.742121694609522820e-03
2.598890000000000000e+05,2.922592451795935631e-03
3.170940000000000000e+05,3.043136792257428169e-03
2.874980000000000000e+05,3.132162149995565414e-03
2.894840000000000000e+05,3.252511378377676010e-03
3.122720000000000000e+05,3.328012302517890930e-03
3.085420000000000000e+05,3.328414168208837509e-03
2.415770000000000000e+05,3.741908352822065353e-03
3.005050000000000000e+05,3.749221330508589745e-03
2.172760000000000000e+05,3.758060280233621597e-03
3.037120000000000000e+05,3.786209039390087128e-03
1.387100000000000000e+05,3.815115429461002350e-03
3.132780000000000000e+05,3.819041186943650246e-03
3.109680000000000000e+05,3.942457959055900574e-03
3.183900000000000000e+05,3.957267850637435913e-03
2.900460000000000000e+05,4.099109675735235214e-03
3.194910000000000000e+05,4.103967454284429550e-03
3.194430000000000000e+05,4.167985636740922928e-03
3.185980000000000000e+05,4.306251648813486099e-03
2.712510000000000000e+05,4.315369762480258942e-03
2.834030000000000000e+05,4.378312733024358749e-03
3.146350000000000000e+05,4.642376676201820374e-03
2.468470000000000000e+05,4.935622215270996094e-03
2.634140000000000000e+05,4.973483737558126450e-03
3.169110000000000000e+05,5.259087774902582169e-03
3.184830000000000000e+05,5.336083471775054932e-03
2.874880000000000000e+05,5.448337178677320480e-03
2.986340000000000000e+05,5.466533359140157700e-03
3.172170000000000000e+05,5.594817455857992172e-03
3.084500000000000000e+05,5.598159041255712509e-03
3.171370000000000000e+05,5.615609232336282730e-03
3.000590000000000000e+05,5.668518133461475372e-03
2.597200000000000000e+05,6.144666578620672226e-03
3.133620000000000000e+05,6.259521469473838806e-03
3.133090000000000000e+05,6.311540957540273666e-03
3.142300000000000000e+05,6.536431144922971725e-03
3.054410000000000000e+05,6.633802782744169235e-03
3.111070000000000000e+05,6.889213807880878448e-03
3.128700000000000000e+05,7.078703958541154861e-03
3.144560000000000000e+05,7.115746848285198212e-03
3.144180000000000000e+05,7.279767654836177826e-03
3.144870000000000000e+05,7.434521336108446121e-03
2.920880000000000000e+05,7.596916519105434418e-03
3.156740000000000000e+05,7.600915152579545975e-03
2.606900000000000000e+05,8.468715474009513855e-03
3.045340000000000000e+05,8.510973304510116577e-03
3.188110000000000000e+05,8.712784387171268463e-03
3.110090000000000000e+05,8.714806288480758667e-03
3.133570000000000000e+05,8.965396322309970856e-03
2.902110000000000000e+05,8.971071802079677582e-03
2.256600000000000000e+05,9.066062979400157928e-03
3.069550000000000000e+05,9.239745326340198517e-03
1.946290000000000000e+05,9.994978085160255432e-03
3.082620000000000000e+05,1.005293708294630051e-02
3.055780000000000000e+05,1.006721239537000656e-02
2.971590000000000000e+05,1.161504629999399185e-02
3.147570000000000000e+05,1.202499028295278549e-02
3.194320000000000000e+05,1.282270438969135284e-02
3.182560000000000000e+05,1.350449956953525543e-02
1.786760000000000000e+05,1.357277482748031616e-02
2.642980000000000000e+05,1.357910875231027603e-02
3.066660000000000000e+05,1.381772384047508240e-02
3.027410000000000000e+05,1.420807186514139175e-02
2.105220000000000000e+05,1.477218139916658401e-02
2.987720000000000000e+05,1.478139311075210571e-02
3.173070000000000000e+05,1.489000953733921051e-02
3.186480000000000000e+05,1.556425821036100388e-02
3.035500000000000000e+05,1.593132689595222473e-02
3.074990000000000000e+05,1.620641350746154785e-02
2.597230000000000000e+05,1.623257994651794434e-02
3.190830000000000000e+05,1.639559492468833923e-02
3.147520000000000000e+05,1.644007116556167603e-02
3.045080000000000000e+05,1.682195812463760376e-02
3.056630000000000000e+05,1.689884066581726074e-02
3.152400000000000000e+05,1.758833229541778564e-02
3.023220000000000000e+05,1.773140579462051392e-02
3.046000000000000000e+05,1.773161441087722778e-02
3.063290000000000000e+05,1.856308802962303162e-02
3.121150000000000000e+05,1.871559768915176392e-02
3.135630000000000000e+05,1.872526481747627258e-02
3.146890000000000000e+05,1.911217160522937775e-02
3.028510000000000000e+05,1.912501268088817596e-02
3.084650000000000000e+05,1.929463632404804230e-02
2.854750000000000000e+05,1.968153752386569977e-02
2.376080000000000000e+05,1.993977651000022888e-02
3.036360000000000000e+05,2.070092782378196716e-02
2.933670000000000000e+05,2.091692388057708740e-02
3.160290000000000000e+05,2.204844541847705841e-02
2.835730000000000000e+05,2.234523557126522064e-02
3.096640000000000000e+05,2.258715778589248657e-02
2.451720000000000000e+05,2.261347323656082153e-02
3.019840000000000000e+05,2.263891510665416718e-02
3.170770000000000000e+05,2.329697832465171814e-02
3.020260000000000000e+05,2.411111630499362946e-02
2.876960000000000000e+05,2.420676872134208679e-02
3.042080000000000000e+05,2.433527633547782898e-02
3.143670000000000000e+05,2.442877180874347687e-02
3.050440000000000000e+05,2.465773746371269226e-02
3.146650000000000000e+05,2.529126219451427460e-02
3.050930000000000000e+05,2.652588672935962677e-02
2.467980000000000000e+05,2.658206224441528320e-02
3.004930000000000000e+05,2.663805149495601654e-02
2.517110000000000000e+05,2.749578468501567841e-02
2.919470000000000000e+05,2.784185297787189484e-02
2.642680000000000000e+05,2.824423462152481079e-02
3.084900000000000000e+05,2.849871665239334106e-02
2.092810000000000000e+05,2.855593524873256683e-02
3.080620000000000000e+05,2.954147756099700928e-02
2.111760000000000000e+05,3.025354444980621338e-02
2.574810000000000000e+05,3.076584637165069580e-02
3.168910000000000000e+05,3.086413070559501648e-02
3.092270000000000000e+05,3.148981928825378418e-02
2.798470000000000000e+05,3.228165581822395325e-02
2.431460000000000000e+05,3.247831761837005615e-02
3.146860000000000000e+05,3.270388022065162659e-02
3.110050000000000000e+05,3.281256929039955139e-02
3.079100000000000000e+05,3.330237790942192078e-02
3.036400000000000000e+05,3.463833034038543701e-02
3.184600000000000000e+05,3.542147576808929443e-02
3.171840000000000000e+05,3.608471900224685669e-02
3.144290000000000000e+05,3.675688803195953369e-02
3.185600000000000000e+05,3.767183050513267517e-02
3.142410000000000000e+05,3.942220285534858704e-02
2.587850000000000000e+05,4.205422475934028625e-02
3.069480000000000000e+05,4.212738573551177979e-02
2.775580000000000000e+05,4.237639904022216797e-02
3.147110000000000000e+05,4.343679547309875488e-02
3.023880000000000000e+05,4.403815791010856628e-02
3.045150000000000000e+05,4.418265819549560547e-02
3.144340000000000000e+05,4.419673234224319458e-02
3.155300000000000000e+05,4.441506415605545044e-02
1.518140000000000000e+05,4.604101926088333130e-02
2.999730000000000000e+05,4.790665954351425171e-02
2.122870000000000000e+05,4.791231080889701843e-02
3.019980000000000000e+05,4.993693158030509949e-02
3.193340000000000000e+05,5.003859102725982666e-02
1.853920000000000000e+05,5.086102336645126343e-02
2.997240000000000000e+05,5.091184005141258240e-02
2.964540000000000000e+05,5.298536270856857300e-02
3.152550000000000000e+05,5.342153459787368774e-02
3.013700000000000000e+05,5.409577116370201111e-02
3.080640000000000000e+05,5.501220375299453735e-02
3.037170000000000000e+05,5.521689355373382568e-02
3.110060000000000000e+05,5.555963516235351562e-02
3.041650000000000000e+05,5.569067969918251038e-02
3.046950000000000000e+05,5.661682784557342529e-02
3.183250000000000000e+05,5.690816044807434082e-02
3.133260000000000000e+05,5.747307091951370239e-02
3.073340000000000000e+05,5.752685293555259705e-02
3.170660000000000000e+05,5.915412306785583496e-02
3.168800000000000000e+05,5.952915549278259277e-02
3.170860000000000000e+05,5.998912826180458069e-02
3.182580000000000000e+05,6.061604991555213928e-02
2.576020000000000000e+05,6.193049252033233643e-02
3.144930000000000000e+05,6.209012866020202637e-02
2.960130000000000000e+05,6.426577270030975342e-02
3.133180000000000000e+05,6.447033584117889404e-02
2.997880000000000000e+05,6.472304463386535645e-02
3.035800000000000000e+05,6.601122021675109863e-02
3.172550000000000000e+05,6.664779037237167358e-02
3.172260000000000000e+05,6.697305291891098022e-02
2.918440000000000000e+05,6.786281615495681763e-02
3.159330000000000000e+05,6.846382468938827515e-02
3.120870000000000000e+05,6.878968328237533569e-02
3.024880000000000000e+05,6.901454925537109375e-02
1.855760000000000000e+05,6.914563477039337158e-02
2.886690000000000000e+05,7.122081518173217773e-02
3.138750000000000000e+05,7.238325476646423340e-02
3.023910000000000000e+05,7.305660098791122437e-02
3.168820000000000000e+05,7.336149364709854126e-02
3.184840000000000000e+05,8.193235844373703003e-02
3.151500000000000000e+05,8.196800202131271362e-02
3.160740000000000000e+05,8.230005204677581787e-02
3.142790000000000000e+05,8.329403400421142578e-02
3.037290000000000000e+05,8.733227103948593140e-02
1.462150000000000000e+05,9.001685678958892822e-02
2.558200000000000000e+05,9.121547639369964600e-02
3.147030000000000000e+05,9.284308552742004395e-02
3.113460000000000000e+05,9.603030234575271606e-02
3.056170000000000000e+05,9.666465222835540771e-02
2.634350000000000000e+05,9.744796156883239746e-02
3.194960000000000000e+05,9.754903614521026611e-02
3.122790000000000000e+05,9.777593612670898438e-02
3.144140000000000000e+05,9.960543364286422729e-02
3.183270000000000000e+05,1.000135838985443115e-01
3.035840000000000000e+05,1.010222584009170532e-01
3.146480000000000000e+05,1.032880544662475586e-01
3.013910000000000000e+05,1.069381237030029297e-01
3.151760000000000000e+05,1.110493764281272888e-01
3.020320000000000000e+05,1.128080859780311584e-01
3.020690000000000000e+05,1.148758307099342346e-01
2.522200000000000000e+04,1.150345504283905029e-01
2.299210000000000000e+05,1.154227033257484436e-01
3.186190000000000000e+05,1.156458482146263123e-01
2.130590000000000000e+05,1.158387586474418640e-01
2.846160000000000000e+05,1.186044439673423767e-01
2.918310000000000000e+05,1.208387017250061035e-01
3.056210000000000000e+05,1.221408993005752563e-01
3.043800000000000000e+05,1.221702471375465393e-01
1.667970000000000000e+05,1.231354102492332458e-01
3.185910000000000000e+05,1.246922239661216736e-01
3.035740000000000000e+05,1.253812611103057861e-01
3.159140000000000000e+05,1.261657923460006714e-01
2.565930000000000000e+05,1.263763457536697388e-01
2.427630000000000000e+05,1.298376023769378662e-01
2.976810000000000000e+05,1.316849738359451294e-01
3.133660000000000000e+05,1.317940354347229004e-01
3.146570000000000000e+05,1.330222636461257935e-01
2.999550000000000000e+05,1.339108347892761230e-01
3.036420000000000000e+05,1.348546296358108521e-01
2.775160000000000000e+05,1.359643787145614624e-01
2.089820000000000000e+05,1.381908655166625977e-01
3.055140000000000000e+05,1.384394317865371704e-01
3.158590000000000000e+05,1.431078314781188965e-01
3.133560000000000000e+05,1.464060544967651367e-01
1.784420000000000000e+05,1.535686403512954712e-01
2.711190000000000000e+05,1.591814756393432617e-01
3.170700000000000000e+05,1.610845774412155151e-01
3.160240000000000000e+05,1.625204831361770630e-01
3.066300000000000000e+05,1.648022085428237915e-01
3.025260000000000000e+05,1.656543612480163574e-01
3.145840000000000000e+05,1.708678454160690308e-01
3.147490000000000000e+05,1.779647916555404663e-01
3.042440000000000000e+05,1.784758865833282471e-01
3.152700000000000000e+05,1.848784089088439941e-01
3.184150000000000000e+05,1.895109713077545166e-01
3.172890000000000000e+05,1.910160928964614868e-01
2.734160000000000000e+05,1.934937983751296997e-01
2.885560000000000000e+05,1.936011165380477905e-01
2.106720000000000000e+05,1.939901262521743774e-01
3.035810000000000000e+05,1.972676366567611694e-01
3.057070000000000000e+05,2.039011120796203613e-01
3.135500000000000000e+05,2.044667750597000122e-01
3.144190000000000000e+05,2.052689641714096069e-01
3.027250000000000000e+05,2.066985666751861572e-01
3.122850000000000000e+05,2.078171521425247192e-01
3.153050000000000000e+05,2.085656374692916870e-01
3.133020000000000000e+05,2.134596556425094604e-01
3.044510000000000000e+05,2.171719074249267578e-01
2.972030000000000000e+05,2.176949232816696167e-01
3.177940000000000000e+05,2.190784811973571777e-01
3.171180000000000000e+05,2.207338958978652954e-01
3.143810000000000000e+05,2.250415533781051636e-01
3.024700000000000000e+05,2.262130379676818848e-01
3.126800000000000000e+05,2.290750741958618164e-01
2.576000000000000000e+05,2.292249202728271484e-01
2.833580000000000000e+05,2.301291674375534058e-01
2.885550000000000000e+05,2.310959696769714355e-01
2.807670000000000000e+05,2.312143445014953613e-01
2.957150000000000000e+05,2.327103912830352783e-01
3.005380000000000000e+05,2.337759733200073242e-01
3.042390000000000000e+05,2.399281710386276245e-01
3.100420000000000000e+05,2.424490600824356079e-01
3.109300000000000000e+05,2.428179830312728882e-01
3.005780000000000000e+05,2.455901354551315308e-01
2.631290000000000000e+05,2.457832098007202148e-01
3.145000000000000000e+05,2.489046305418014526e-01
3.046580000000000000e+05,2.523182928562164307e-01
3.097370000000000000e+05,2.525416016578674316e-01
3.135580000000000000e+05,2.532072067260742188e-01
3.147000000000000000e+05,2.615759372711181641e-01
2.886040000000000000e+05,2.627606689929962158e-01
3.013430000000000000e+05,2.645981907844543457e-01
3.000060000000000000e+05,2.668858766555786133e-01
2.984780000000000000e+05,2.674404084682464600e-01
3.013010000000000000e+05,2.681915462017059326e-01
1.668350000000000000e+05,2.682502567768096924e-01
3.182770000000000000e+05,2.722999155521392822e-01
2.278500000000000000e+05,2.770622074604034424e-01
3.073390000000000000e+05,2.783850133419036865e-01
3.013510000000000000e+05,2.793928086757659912e-01
2.885530000000000000e+05,2.806252539157867432e-01
3.066590000000000000e+05,2.828274965286254883e-01
3.056710000000000000e+05,2.834659218788146973e-01
3.020360000000000000e+05,2.836450040340423584e-01
3.146840000000000000e+05,2.867506742477416992e-01
2.450570000000000000e+05,2.869288623332977295e-01
2.735820000000000000e+05,2.889394760131835938e-01
1.909750000000000000e+05,2.904519736766815186e-01
3.025280000000000000e+05,2.911690771579742432e-01
1.284510000000000000e+05,2.917995154857635498e-01
2.642600000000000000e+05,2.940033078193664551e-01
2.324390000000000000e+05,2.942888736724853516e-01
2.927870000000000000e+05,3.034111857414245605e-01
3.146830000000000000e+05,3.052548170089721680e-01
3.160860000000000000e+05,3.066641688346862793e-01
3.082640000000000000e+05,3.067531883716583252e-01
3.189060000000000000e+05,3.069140017032623291e-01
1.840290000000000000e+05,3.105081021785736084e-01
3.160700000000000000e+05,3.129491806030273438e-01
3.183170000000000000e+05,3.156155049800872803e-01
3.156950000000000000e+05,3.159321844577789307e-01
3.025020000000000000e+05,3.235995471477508545e-01
3.172690000000000000e+05,3.240265250205993652e-01
2.693960000000000000e+05,3.240761756896972656e-01
3.034990000000000000e+05,3.272744417190551758e-01
3.161290000000000000e+05,3.279440999031066895e-01
3.171530000000000000e+05,3.358633220195770264e-01
2.137100000000000000e+05,3.359639942646026611e-01
3.088950000000000000e+05,3.378378450870513916e-01
2.712490000000000000e+05,3.392445445060729980e-01
2.949590000000000000e+05,3.400101661682128906e-01
3.024870000000000000e+05,3.465164601802825928e-01
3.160300000000000000e+05,3.468628525733947754e-01
3.145120000000000000e+05,3.486346304416656494e-01
3.037230000000000000e+05,3.532402217388153076e-01
3.156940000000000000e+05,3.532603681087493896e-01
2.455150000000000000e+05,3.549576997756958008e-01
3.068470000000000000e+05,3.556202054023742676e-01
3.037100000000000000e+05,3.578646183013916016e-01
3.159380000000000000e+05,3.578776717185974121e-01
2.567520000000000000e+05,3.597754538059234619e-01
3.146880000000000000e+05,3.606972396373748779e-01
2.729560000000000000e+05,3.647670745849609375e-01
3.025210000000000000e+05,3.679590225219726562e-01
3.144260000000000000e+05,3.697175979614257812e-01
3.147660000000000000e+05,3.717411160469055176e-01
2.288200000000000000e+05,3.764362037181854248e-01
2.853900000000000000e+05,3.773837089538574219e-01
3.158620000000000000e+05,3.778809309005737305e-01
3.076250000000000000e+05,3.781971931457519531e-01
3.088210000000000000e+05,3.796477019786834717e-01
2.989770000000000000e+05,3.799355030059814453e-01
2.920010000000000000e+05,3.864998221397399902e-01
2.853610000000000000e+05,3.872086107730865479e-01
3.146580000000000000e+05,3.889966905117034912e-01
3.147670000000000000e+05,3.894244134426116943e-01
3.020330000000000000e+05,3.898732662200927734e-01
3.024270000000000000e+05,3.912895023822784424e-01
3.078450000000000000e+05,3.935218155384063721e-01
2.709570000000000000e+05,3.954366743564605713e-01
2.345590000000000000e+05,3.962200880050659180e-01
3.068100000000000000e+05,3.967140018939971924e-01
3.027490000000000000e+05,3.988383412361145020e-01
3.005000000000000000e+05,4.025729000568389893e-01
2.092720000000000000e+05,4.032738804817199707e-01
2.949610000000000000e+05,4.032748043537139893e-01
3.167260000000000000e+05,4.067395925521850586e-01
2.920000000000000000e+05,4.073484539985656738e-01
3.177410000000000000e+05,4.078283905982971191e-01
3.013500000000000000e+05,4.078584015369415283e-01
3.149750000000000000e+05,4.081341326236724854e-01
3.051440000000000000e+05,4.097966849803924561e-01
1.612970000000000000e+05,4.117974638938903809e-01
3.156260000000000000e+05,4.183739125728607178e-01
1.051460000000000000e+05,4.185015857219696045e-01
3.076940000000000000e+05,4.196211695671081543e-01
3.141170000000000000e+05,4.202103912830352783e-01
1.919950000000000000e+05,4.203373193740844727e-01
3.024080000000000000e+05,4.220376610755920410e-01
3.133590000000000000e+05,4.221806824207305908e-01
3.142420000000000000e+05,4.239523410797119141e-01
3.035290000000000000e+05,4.275451004505157471e-01
3.172180000000000000e+05,4.276116192340850830e-01
3.147300000000000000e+05,4.288662075996398926e-01
1.925740000000000000e+05,4.318540692329406738e-01
1.713750000000000000e+05,4.327313601970672607e-01
3.183730000000000000e+05,4.364376664161682129e-01
3.142610000000000000e+05,4.400836527347564697e-01
2.989660000000000000e+05,4.422318935394287109e-01
3.059360000000000000e+05,4.435043931007385254e-01
3.147510000000000000e+05,4.439953565597534180e-01
3.172310000000000000e+05,4.460929930210113525e-01
3.037110000000000000e+05,4.462633132934570312e-01
2.918390000000000000e+05,4.475460648536682129e-01
3.044710000000000000e+05,4.482399523258209229e-01
3.078650000000000000e+05,4.494975209236145020e-01
2.432320000000000000e+05,4.496594965457916260e-01
3.027240000000000000e+05,4.524516165256500244e-01
3.035940000000000000e+05,4.526649713516235352e-01
3.005070000000000000e+05,4.537822306156158447e-01
3.069440000000000000e+05,4.539847970008850098e-01
3.177470000000000000e+05,4.585539698600769043e-01
3.135550000000000000e+05,4.623265862464904785e-01
3.135430000000000000e+05,4.649144411087036133e-01
3.120830000000000000e+05,4.667142629623413086e-01
3.013610000000000000e+05,4.671986103057861328e-01
3.144270000000000000e+05,4.677055180072784424e-01
1.612960000000000000e+05,4.711880981922149658e-01
2.903770000000000000e+05,4.764989912509918213e-01
1.761000000000000000e+05,4.772068262100219727e-01
2.557070000000000000e+05,4.791638255119323730e-01
3.133310000000000000e+05,4.797690212726593018e-01
3.004960000000000000e+05,4.821011424064636230e-01
3.031320000000000000e+05,4.826667308807373047e-01
3.023890000000000000e+05,4.839425384998321533e-01
2.839470000000000000e+05,4.861475825309753418e-01
3.147770000000000000e+05,4.867357015609741211e-01
3.013000000000000000e+05,4.870426952838897705e-01
2.505750000000000000e+05,4.881242513656616211e-01
3.024760000000000000e+05,4.934394061565399170e-01
2.937780000000000000e+05,4.954546093940734863e-01
3.116610000000000000e+05,4.966822862625122070e-01
3.035820000000000000e+05,4.993786215782165527e-01
2.165770000000000000e+05,5.040720701217651367e-01
2.348770000000000000e+05,5.042728185653686523e-01
2.895340000000000000e+05,5.052154660224914551e-01
3.025340000000000000e+05,5.070071816444396973e-01
3.026960000000000000e+05,5.076664090156555176e-01
3.147680000000000000e+05,5.077013373374938965e-01
3.171560000000000000e+05,5.100729465484619141e-01
2.895390000000000000e+05,5.112320184707641602e-01
2.971190000000000000e+05,5.133849978446960449e-01
3.146410000000000000e+05,5.137608051300048828e-01
3.175130000000000000e+05,5.138825178146362305e-01
3.186110000000000000e+05,5.140063762664794922e-01
3.084790000000000000e+05,5.141060948371887207e-01
3.183540000000000000e+05,5.155681371688842773e-01
3.159470000000000000e+05,5.173680186271667480e-01
2.775760000000000000e+05,5.178968906402587891e-01
3.147320000000000000e+05,5.191116333007812500e-01
3.036600000000000000e+05,5.205168128013610840e-01
2.129820000000000000e+05,5.230795741081237793e-01
2.886200000000000000e+05,5.232668519020080566e-01
3.184870000000000000e+05,5.282163619995117188e-01
2.105310000000000000e+05,5.286050438880920410e-01
3.171220000000000000e+05,5.296959280967712402e-01
3.171080000000000000e+05,5.300473570823669434e-01
2.583110000000000000e+05,5.366457700729370117e-01
1.839470000000000000e+05,5.374525189399719238e-01
3.129290000000000000e+05,5.407140851020812988e-01
3.172670000000000000e+05,5.408093333244323730e-01
2.280240000000000000e+05,5.425228476524353027e-01
2.856360000000000000e+05,5.426784753799438477e-01
3.147070000000000000e+05,5.439683198928833008e-01
2.854640000000000000e+05,5.443266630172729492e-01
3.080390000000000000e+05,5.471147298812866211e-01
2.431450000000000000e+05,5.505064129829406738e-01
3.068050000000000000e+05,5.507080554962158203e-01
2.549290000000000000e+05,5.516304373741149902e-01
3.171860000000000000e+05,5.550065040588378906e-01
3.146930000000000000e+05,5.559355020523071289e-01
2.301750000000000000e+05,5.565516948699951172e-01
3.158600000000000000e+05,5.570679903030395508e-01
3.144160000000000000e+05,5.595164299011230469e-01
3.143690000000000000e+05,5.630033612251281738e-01
3.019280000000000000e+05,5.641571879386901855e-01
3.145710000000000000e+05,5.648503899574279785e-01
3.056030000000000000e+05,5.649198293685913086e-01
3.056580000000000000e+05,5.654530525207519531e-01
2.888540000000000000e+05,5.656241178512573242e-01
3.184880000000000000e+05,5.663718581199645996e-01
3.178380000000000000e+05,5.675545930862426758e-01
3.170890000000000000e+05,5.676295161247253418e-01
3.156910000000000000e+05,5.676813125610351562e-01
2.978540000000000000e+05,5.689873695373535156e-01
3.147690000000000000e+05,5.706934332847595215e-01
3.046340000000000000e+05,5.726738572120666504e-01
3.056860000000000000e+05,5.733706951141357422e-01
2.256850000000000000e+05,5.743123292922973633e-01
3.161280000000000000e+05,5.744037032127380371e-01
3.067590000000000000e+05,5.748446583747863770e-01
2.853910000000000000e+05,5.754927396774291992e-01
2.920320000000000000e+05,5.756824612617492676e-01
2.885780000000000000e+05,5.779027938842773438e-01
2.089990000000000000e+05,5.784027576446533203e-01
3.056770000000000000e+05,5.795506834983825684e-01
3.169020000000000000e+05,5.800741910934448242e-01
3.145230000000000000e+05,5.811858773231506348e-01
3.144530000000000000e+05,5.814400911331176758e-01
2.593860000000000000e+05,5.828391313552856445e-01
3.024950000000000000e+05,5.851017832756042480e-01
3.066000000000000000e+05,5.856395363807678223e-01
2.450320000000000000e+05,5.865613818168640137e-01
3.025310000000000000e+05,5.875470042228698730e-01
3.028370000000000000e+05,5.887053608894348145e-01
3.144740000000000000e+05,5.892186164855957031e-01
1.518160000000000000e+05,5.892336368560791016e-01
3.159050000000000000e+05,5.899115800857543945e-01
3.156900000000000000e+05,5.900661945343017578e-01
1.761010000000000000e+05,5.903779864311218262e-01
3.169180000000000000e+05,5.914267897605895996e-01
3.046160000000000000e+05,5.931863188743591309e-01
3.185800000000000000e+05,5.946609973907470703e-01
3.170790000000000000e+05,5.960618257522583008e-01
2.487070000000000000e+05,5.968835353851318359e-01
3.147480000000000000e+05,5.970482826232910156e-01
2.811730000000000000e+05,5.974645614624023438e-01
3.026260000000000000e+05,5.986417531967163086e-01
2.984540000000000000e+05,5.993489623069763184e-01
3.046060000000000000e+05,5.997020006179809570e-01
2.976690000000000000e+05,6.007402539253234863e-01
3.159000000000000000e+05,6.052112579345703125e-01
2.254850000000000000e+05,6.055054068565368652e-01
3.024770000000000000e+05,6.066439151763916016e-01
3.123000000000000000e+05,6.078398227691650391e-01
3.104410000000000000e+05,6.090079545974731445e-01
3.144640000000000000e+05,6.116002798080444336e-01
3.006230000000000000e+05,6.123970150947570801e-01
3.194040000000000000e+05,6.127175688743591309e-01
3.142830000000000000e+05,6.128983497619628906e-01
